logFC logCPM PValue adj.PValue
2774 -1.3155422427493 4.50266655742621 3.12211863708337e-20 2.62347681567793e-18
79734 -1.15122400702089 3.1928729297253 3.16413091222902e-20 2.64358617529717e-18
5239 -1.76441648816577 8.02475864885082 3.21196783132006e-20 2.66830577623469e-18
7169 -1.74552978892579 9.89283269454321 3.28339260601949e-20 2.71223069449779e-18
57636 -1.25639835964107 5.40457072182757 3.66507094240788e-20 3.01050574432279e-18
57402 -2.41430002401187 3.73103245361881 3.93040677488478e-20 3.21041773494918e-18
59342 -0.987008635670156 6.71794017744355 4.38170583149918e-20 3.55916227568608e-18
100506930 1.06840629284305 5.0024940032378 4.59475021866312e-20 3.71159353298748e-18
100820829 -1.48920388684425 3.18087179267163 4.72876295208723e-20 3.79885951222348e-18
79670 1.14481165893899 6.91376622564149 5.04499050206118e-20 4.03075443336811e-18
92815 1.76607196959648 4.69122833858344 5.26280576562793e-20 4.18192842930684e-18
439921 -1.17932048891282 6.98073555379247 5.50976660901787e-20 4.33109126830378e-18
23080 0.710033570267992 6.13963407475461 5.50447698048045e-20 4.33109126830378e-18
30818 -1.34113860017852 2.96014471179656 5.61367584366198e-20 4.38917403797764e-18
1271 -2.00170864479958 2.44072536092921 5.76617386344366e-20 4.48442702433031e-18
60370 -1.35801473141849 4.18873146059906 5.98675735448624e-20 4.63134281904462e-18
219293 -1.42495588749043 2.40217704187438 6.49112386486045e-20 4.99509063305919e-18
1992 -1.4061523903482 4.8886537094247 7.02039714881739e-20 5.3740956394167e-18
3980 0.691025286377904 5.79195338001978 8.35157650108356e-20 6.35981250116369e-18
2202 -1.4073859185602 6.3221019507569 8.83085717876962e-20 6.68994625962646e-18
776 2.21307448971744 5.28396898983666 9.0640559264131e-20 6.8024936733287e-18
5742 -2.62094555007252 5.64163405186444 9.07247292455438e-20 6.8024936733287e-18
7754 -1.41488012141432 3.43722890533725 9.42788299669588e-20 6.99721204541576e-18
3077 -1.12101951569105 3.83501352829158 9.41761711544946e-20 6.99721204541576e-18
84752 -1.13636494762152 4.21836545835737 9.48414064036109e-20 7.00341516680401e-18
92211 -2.10969875516823 1.86440983326227 9.76011558952724e-20 7.17098743891848e-18
59352 -2.28015800578251 3.38279142629478 1.01392789601239e-19 7.41231988379859e-18
51090 -1.80692252471427 4.11577267085915 1.10260361658267e-19 8.02048133236581e-18
443 -1.95608047843719 2.52453593306088 1.20202126356761e-19 8.70037272010994e-18
6443 -1.05974168189585 5.68503577184537 1.21727853171433e-19 8.76740365132772e-18
6237 -1.10612769800418 6.36237291260264 1.24421819796882e-19 8.91750699632457e-18
2014 -1.30129454594169 4.12077380365411 1.33889578861302e-19 9.54926601234681e-18
284276 -1.67400348745584 1.23563017354287 1.36445720328938e-19 9.68433435402619e-18
112817 -1.84901705583686 0.645711477521731 1.42132393434897e-19 1.00392160599596e-17
3779 -1.57864254024038 6.14542016935634 1.50325416465609e-19 1.05668649718446e-17
122786 -1.23774410921313 6.05292225446938 1.59966030955191e-19 1.11907336774921e-17
1264 -1.72205837887171 9.58386366444278 1.62621665258276e-19 1.1270227779197e-17
83871 -1.11583640752654 5.64191876268396 1.62644009398165e-19 1.1270227779197e-17
27430 -0.601642732987415 6.13077618504199 1.80611800633695e-19 1.24562506465342e-17
2065 0.982477432288764 8.07654550731228 1.8540787260753e-19 1.2726988288238e-17
89927 -1.25270643585603 5.06179777526974 1.87881601353854e-19 1.28365275392276e-17
444 -0.932910418488694 6.58739248795739 1.91357189211684e-19 1.29970191621436e-17
7625 0.659768860118039 4.03076770341822 1.92008490460503e-19 1.29970191621436e-17
219699 -2.14595888672663 6.1113434373999 2.07938361052929e-19 1.40104459767506e-17
760 -4.62355451830123 4.72513988162693 2.12733060580081e-19 1.42677526547769e-17
25822 -1.50772427607026 5.32325784827525 2.42776732915285e-19 1.62083954883762e-17
319 2.53157155367081 2.59093105179009 2.50878152214076e-19 1.66731339251e-17
90139 -1.61947117461457 5.33077277755631 2.58481801902023e-19 1.71007349575089e-17
10999 0.824698057595161 5.43457816688831 2.60652912810967e-19 1.71666947667079e-17
90075 1.40685711644779 3.06148869410605 2.67174503421417e-19 1.75173023072849e-17
23580 -0.749253019102767 6.61953830358358 2.71926558575089e-19 1.77492777362785e-17
51678 1.29716018180155 3.9833818836805 2.74642158176269e-19 1.7846857754201e-17
9429 -2.62205314946305 5.36024791820983 2.91456421025652e-19 1.88556828841418e-17
218 -1.86304071092906 1.22571884558599 3.00087396675819e-19 1.93285366819258e-17
100505576 -1.76365066269656 0.786231514166228 3.14477044574858e-19 2.01665301260044e-17
210 -0.885854236615222 6.26774028835359 3.33835928986174e-19 2.13144764965365e-17
3399 -1.55003629558747 6.48203502716556 4.03772104415976e-19 2.56676171246347e-17
51222 -1.24375854989125 5.10742753115531 4.08890672994173e-19 2.58804784841896e-17
23413 -1.26104380209977 6.36260506974131 4.19371198757315e-19 2.64294236940979e-17
9985 -1.59122511983387 3.35149877656589 4.25667488910576e-19 2.65969416895792e-17
51676 -1.5798428764687 4.73429622407253 4.2559734263858e-19 2.65969416895792e-17
51209 -1.63397504673447 3.42638335551815 4.28588799472527e-19 2.66655184556929e-17
120376 -1.30588507786258 2.16567319084446 4.3542551949903e-19 2.69760869516751e-17
25802 -1.64528495584592 8.46255383010359 4.54585828240087e-19 2.80443012434528e-17
8395 -1.75639257809245 2.75400009022086 4.74124519693637e-19 2.90613051448017e-17
2771 -0.65928229087357 7.96278032013945 4.77033939864059e-19 2.90613051448017e-17
221303 -1.43942251029286 1.04249444558767 4.76374197749579e-19 2.90613051448017e-17
322 -0.853351509001347 5.54695840781885 5.13418238929358e-19 3.11480832837599e-17
200035 -0.919734768672498 1.02356205175959 5.51814771278212e-19 3.33391891357799e-17
59 -1.5052403530811 10.5876481380203 5.89800589672797e-19 3.54875490601068e-17
8851 1.34862021656522 1.75621766630423 6.06667266609387e-19 3.63527955126879e-17
5768 -1.10728597770108 6.97345719266456 6.842364156468e-19 4.08335536047831e-17
541468 -1.29556198712946 1.53214155830583 7.84609808605979e-19 4.66332520797887e-17
26112 -1.32372061077273 5.7497619108379 8.20041907545203e-19 4.8541832915864e-17
9104 -1.36662046837264 3.14392215006524 8.61028624572673e-19 5.07624980640203e-17
10606 0.822237994507195 7.02001828196871 9.7272257477302e-19 5.71171757660897e-17
10857 -0.82879169241738 7.4368199266155 1.03852921841888e-18 6.07373428100097e-17
4907 -1.23350321562464 4.31016479068208 1.05653689882649e-18 6.15443266842313e-17
9338 -0.715446739135515 5.25640391766582 1.10625804449042e-18 6.41849161448193e-17
3764 -1.28663917801289 3.83513934402307 1.14378722306545e-18 6.61000513377076e-17
283481 -1.65917656145074 1.18891626244662 1.16343449854345e-18 6.67943169869388e-17
57460 1.02675969314715 7.22798695662314 1.16493747566305e-18 6.67943169869388e-17
342979 -3.22554226386664 3.09228800446516 1.19071164968051e-18 6.80054493358547e-17
7277 -1.17419983687999 5.49380650154168 1.22390186543034e-18 6.96290629356302e-17
115290 -1.29714888247452 3.90196251824399 1.24154105672581e-18 7.0358805389101e-17
83742 -1.05432847534092 5.80746692960694 1.30433559871303e-18 7.36166786192972e-17
55048 0.677920730360018 6.03035684396448 1.30909899740218e-18 7.36166786192972e-17
5991 1.0923591450173 4.50179182504846 1.36406335643342e-18 7.64136794421957e-17
388228 1.42810215324611 4.23357479351903 1.40102223874193e-18 7.81845273001748e-17
51286 -1.87269302771248 1.5888013746447 1.42871308821868e-18 7.94266694404765e-17
56952 -1.26633957023732 2.19795773339475 1.43539231380752e-18 7.94957235612869e-17
64781 -1.32516032528906 4.72076673583458 1.44707257356314e-18 7.98401815021382e-17
54853 0.508394159346058 4.98186377790414 1.54733078084819e-18 8.50508396495543e-17
2348 -2.61238143712298 1.47495762815035 1.57795304176151e-18 8.64091813617791e-17
9124 -1.10986573061514 6.57396195240129 1.58532444127045e-18 8.64889128948333e-17
54947 -1.74665345647607 5.00649464420517 1.60596218905561e-18 8.72891195768848e-17
28996 1.12193807382168 7.77499488162189 1.83890788402411e-18 9.95802673048757e-17
7041 -1.49222955809699 6.18283868997866 1.95284375460351e-18 1.05359883896892e-16
2791 -1.3425052351965 4.63139492478019 1.98360507325032e-18 1.06626065352915e-16
56849 -1.49719487818536 2.21659013794675 2.03383198535537e-18 1.08925485193703e-16
80320 -2.29778009867089 3.4485035997955 2.10172757161558e-18 1.12150944615297e-16
72 -1.81712845356649 10.9744254520257 2.16028099808747e-18 1.14856248992862e-16
100505806 -1.507463414615 3.740610677635 2.31141576298563e-18 1.22446412574685e-16
663 -0.701094429897336 5.74374453501239 2.34544114631273e-18 1.2380034296115e-16
4199 -1.80065553251076 4.29687347280281 2.52810003177308e-18 1.3248512747152e-16
149563 3.35696193732947 3.06165598665565 2.52522714702696e-18 1.3248512747152e-16
253982 1.51516167584852 2.19271787009149 2.54824493216112e-18 1.33063889832599e-16
801 -0.722750896405919 8.66085283071694 2.64819222301673e-18 1.37790813141379e-16
23022 -1.39985691609058 8.63119303352691 2.77913739590406e-18 1.44091375409621e-16
157638 0.852742818894582 5.87492379979905 2.9800315862961e-18 1.53906268413115e-16
53905 -2.0372675302246 5.15681812866429 2.98949321040453e-18 1.53906268413115e-16
6604 -1.00514969707126 4.77378290663671 3.00890386950853e-18 1.54362047284506e-16
3868 -3.08520735398205 3.13747799897037 3.12715489323538e-18 1.59867593335645e-16
6525 -1.47819039216002 8.10098983270315 3.2147518691093e-18 1.63494174563222e-16
255101 1.7825278659953 1.01396449275254 3.22045840053402e-18 1.63494174563222e-16
283932 1.29554640465637 1.84578707483177 3.39926390314474e-18 1.71974524317921e-16
92304 -3.21526921599327 3.42314025050768 3.4519850932883e-18 1.74039565686098e-16
10979 -1.22121908043004 6.54915553312086 3.62646897155667e-18 1.82208257158523e-16
2273 -1.74879663473343 8.24918698535945 3.6394695592627e-18 1.82235220636917e-16
4345 -1.36459245884632 3.62827837455448 3.87198337868163e-18 1.93215935084314e-16
7739 -1.77070082473996 6.54342855017537 3.89879065661732e-18 1.93891898606809e-16
114897 -1.81805370348938 5.92348365405939 4.00950226535639e-18 1.98429507638067e-16
9619 0.946550797985762 5.06324217493762 4.01717627117623e-18 1.98429507638067e-16
66000 -1.86286211414705 0.946618669176755 4.12034052729113e-18 2.0284006346641e-16
57649 0.79993003948035 6.76658397767804 4.3742719874821e-18 2.14618223922738e-16
220992 0.858044365167096 1.87199493856509 4.56765561604101e-18 2.23356831980387e-16
7089 -0.998740106800402 5.66338201340607 4.604559357708e-18 2.24410874563496e-16
9260 -1.36589447040365 6.96706036449971 4.71392316066147e-18 2.28977642963559e-16
162494 -1.58549231574333 1.6960704229395 4.90146173984028e-18 2.37298914232466e-16
83987 -1.36258364673592 4.04740726287273 4.97503128947891e-18 2.40065783773832e-16
51477 -1.59464280276555 5.64221292392372 5.03538537965195e-18 2.42178847486484e-16
5228 -1.64101317343216 3.26659470924593 5.07078894833386e-18 2.4308198430685e-16
55092 -1.01084265525235 4.1032888875366 5.97042042607033e-18 2.85272931534556e-16
4118 -2.09262104845305 1.83601120368925 6.03853272988535e-18 2.87587579946755e-16
79780 -0.754841527633101 3.61517896649251 6.11998644287296e-18 2.90520525263784e-16
57221 1.32538517525931 8.16200253091453 6.24164380870338e-18 2.95336809472661e-16
85377 -0.84910382223084 5.72613627941722 6.26269388101873e-18 2.95376926562499e-16
6983 2.85169598199565 3.99069985762333 6.65373983700886e-18 3.1218170913972e-16
26354 0.773096976552071 6.77726045649669 6.66169846464624e-18 3.1218170913972e-16
84255 0.712205036332147 5.2604843968462 6.75201505507228e-18 3.154032336109e-16
284716 1.16206874250773 3.26026725090654 7.11403903320646e-18 3.312559385494e-16
79007 1.33622427908884 4.65252235711705 7.20458868980427e-18 3.3440727375755e-16
139728 -1.57969603240861 3.88169972199839 7.33665453665005e-18 3.39459575887216e-16
284119 -1.21634092092477 8.91444118327876 8.01858752512743e-18 3.67817537444048e-16
164091 -1.64385912443423 4.62077259753794 8.0250184286062e-18 3.67817537444048e-16
84915 1.73935234635268 3.24128088856916 7.98446963857214e-18 3.67817537444048e-16
7643 -1.83310200004826 1.47223175728752 8.14184123298497e-18 3.72005814585854e-16
2762 1.16707076764745 5.63323237845335 8.65085604999292e-18 3.94031670738151e-16
5507 -1.54299351169361 4.4183414432572 8.92162127274659e-18 4.05102560959093e-16
10004 -1.18282188160736 2.34036842134356 9.04282521804583e-18 4.09334822021821e-16
55679 -1.44567567539564 6.48823677193658 9.23806778707052e-18 4.16882065169006e-16
10406 -2.34966389016251 6.79579141272648 9.64245090174863e-18 4.33791614259898e-16
51280 1.89379379337949 9.97325083337082 1.14057208416201e-17 5.11543081059287e-16
8309 -1.34243058122363 3.80208319819085 1.22145945597445e-17 5.46145526171329e-16
219833 -1.80686781523962 1.80500299949375 1.2467415484692e-17 5.5575024939537e-16
126393 -1.72721098510426 6.71024836623679 1.28059828405571e-17 5.69107219184759e-16
85480 -1.89947805812448 2.46152332263158 1.31969557306613e-17 5.83386302018948e-16
730005 -1.65597117188067 1.03764019855579 1.32331445604848e-17 5.83386302018948e-16
146223 1.10831520821472 6.64921482970665 1.32469907851919e-17 5.83386302018948e-16
84502 -1.80986800053505 4.93164403200735 1.33917832747094e-17 5.87991781560138e-16
253558 0.824678862499949 5.04126033271864 1.3603024003025e-17 5.95478484874935e-16
